"We appreciate our merchants\' feedback, please <a href=""#"" onclick=""surveyAction(\'yes\'); return false;"">take our survey</a> to provide insight on the features you would like included in Magento. <a href=""#"" onclick=""surveyAction(\'no\'); return false;"">Remove this notification</a>","Nós valorizamos o feedback de nossos comerciantes, por favor <a href=""#"" onclick=""surveyAction(\'yes\'); return false;"">responda nossa pesquisa</a> para fornecer informações sobre as características que você gostaria de incluir no Magento. <a href=""#"" onclick=""surveyAction(\'no\'); return false;"">Remover esta notificação</a>"
"We\'re in our typing table, coding away more features for Magento. Thank you for your patience.","Nós estamos em nossas mesas, criando códigos para mais recursos do Magento. Obrigado pela sua paciência."
"Web Section","Seção Web"
"Web Services","Web Services"
"Web services","Web services"
"Website","Website"
"What is this?","O que é isto?"
"Wishlist Report","Relatório de Lista de Desejos"
"Wishlist item is not loaded.","A lista de desejo não foi carregada."
"Wrong account specified.","Conta especificada incorreta."
"Wrong billing agreement ID specified.","ID de contrato de cobrança especificado incorreto."
"Wrong column format.","Formato de coluna incorreto."
"Wrong newsletter template.","Template de newsletter incorreto."
"Wrong quote item.","Item de cotação incorreto."
"Wrong tab configuration.","Configuração de tab incorreta."
"Wrong tag was specified.","Uma tag incorreta foi especificada."
"Wrong transaction ID specified.","ID de transação especificado incorreto."
"XML","XML"
"XML data is invalid.","Os dados XML são inválidos."
"XML object is not instance of ""Varien_Simplexml_Element"".","O objeto XML não é uma instância de ""Varien_Simplexml_Element""."
"YTD","Acumulado no ano"
"Year","Ano"
"Yes","Sim"
"Yes (301 Moved Permanently)","Sim (301 Movido Permanentemente)"
"Yes (302 Found)","Sim (302 Encontrado)"
"Yes (only price with tax)","Sim (somente preço com imposto)"
"You cannot delete your own account.","Você não pode excluir sua própria conta."
"You have %s unread message(s).","Você possui %s mensagem(s) não lida(s)."
"You have %s unread message(s). <a href=""%s"">Go to messages inbox</a>.","Você possui %s mensagem(s) não lida(s). <a href=""%s"">Vá para a caixa de entrada de mensagens</a>."
"You have %s, %s and %s unread messages. <a href=""%s"">Go to messages inbox</a>.","Você possui %s, %s e %s mensagem(s) não lida(s). <a href=""%s"">Vá para a caixa de entrada de mensagens</a>."
"You have logged out.","Você saiu."
"You have not enough permissions to use this functionality.","Você não tem permissões suficientes para usar esta funcionalidade."
"You must have JavaScript enabled in your browser to utilize the functionality of this website.","Você precisa ter o JavaScript habilitado no seu navegador para utilizar as funcionalidades deste website."
"You need to specify order items.","Você precisa especificar itens do pedido."
"You will need to wait when the action ends.","Você terá que esperar a ação terminar."
"Your answers contain duplicates.","Suas respostas conter duplicatas."
"Your password has been updated.","Sua senha foi atualizada."
"Your password reset link has expired.","Seu link de redefinição de senha expirou."
"Your server PHP settings allow you to upload files not more than %s at a time. Please modify post_max_size (currently is %s) and upload_max_filesize (currently is %s) values in php.ini if you want to upload larger files.","As configurações do PHP em seu servidor permitem que você envie arquivos de no máximo %s por vez. Por favor modifique os valores post_max_size (atualmente está %s) e upload_max_filesize (atualmente está %s) no arquivo php.ini se você quiser enviar arquivos maiores."
"Your web server is configured incorrectly. As a result, configuration files with sensitive information are accessible from the outside. Please contact your hosting provider.","Seu servidor está configurado incorretamente. Como resultado, os arquivos de configuração com informações sensíveis estão acessíveis a partir do exterior. Entre em contato com seu provedor de hospedagem."
"Zip/Postal Code","CEP/Código Postal"
"Zip/Postal Code:","CEP/Código Postal:"
"[ deleted ]","[ excluído ]"
"[GLOBAL]","[GLOBAL]"
"[STORE VIEW]","[VISÃO DE LOJA]"
"[WEBSITE]","[WEBSITE]"
"b","b"
"close","fechar"
"critical","crítico"
"example: ""sitemap/"" or ""/"" for base path (path must be writeable)","exemplo: ""sitemap/"" or ""/"" para diretório base (é necessário permissão de escrita no diretório)"
"example: sitemap.xml","exemplo: sitemap.xml"
"failed","falhou"
"from","de"
"major","maior"
"minor","menor"
"notice","nota"
"store(%s) scope","escopo de loja(%s)"
"successful","bem sucedido"
"to","até"
"website(%s) scope","escopo de website(%s)"
"{{base_url}} is not recommended to use in a production environment to declare the Base Unsecure URL / Base Secure URL. It is highly recommended to change this value in your Magento <a href=""%s"">configuration</a>.","{{base_url}} não é recomendado para uso em um ambiente de produção para declarar a Base de URL Não Segura / Base de URL Segura. É altamente recomendável alterar este valor em sua <a href=""%s"">configuração</a> do Magento."
